id,index,text,labels,label_code,pred_labels
613,20720310_s2,"We compared their frequencies in groups of colon , head and neck , and breast cancer patients , and 2 healthy control groups : ( 1 ) matched healthy Polish individuals and ( 2 ) a NCBI database control group .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
614,23248097_s2,"In animal models of human cancer , vaccines administered in the prophylactic setting are most immunogenic and effectively prevent cancer development and progression .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
615,21166739_s7,Inhibition of autophagy increased radiation-induced apoptosis and the percentage of G2/M-phase cells .,resisting cell death,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[]
616,11836618_s6,"A significant relationship was noted between amplification of cyclin D1 and lymph node metastases ( p&lt;0.05 ) but not with histological grade ( p&gt;0.05 ) , estrogen receptor status ( p&gt;0.05 ) and proliferation index ( Ki-67 and PCNA ) ( p&gt;0.05 ) .","activating invasion and metastasis,sustaining proliferative signaling",[1. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[]
617,17590955_s4,"Under the same experimental conditions , trans-DDP does not induce significant levels of apoptosis in A2780cisR cells .",resisting cell death,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[]
618,19963135_s5,"UOK 262 cells have an isochromosome 1q recurring chromosome abnormality , i(1)(q10) , and exhibit compromised oxidative phosphorylation and in vitro dependence on anaerobic glycolysis consistent with the clinical manifestation of HLRCC .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
619,12439909_s1,METHODS The SHEE cell series consisted of immortalized embryonic esophageal epithelium which was in malignant transformation when cultivated over sixty passages without co-carcinogens .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
620,23180966_s7,"Low γ-H2AX expression was associated with a significantly better survival as compared with those having high γ-H2AX expression ( 35.3 months for low γ-H2AX expression versus 23.2 months for high γ-H2AX expression , P = 0.009 ; hazard ratio [ HR ] 1.95 , 95% CI : 1.15-3.30 ) .",genomic instability and mutation,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[]
621,1622628_s12,The results suggest that analysis of tumor cell characteristics such as hormone receptor content and proliferation fraction can be used to predict and monitor response to endocrine treatment and chemotherapy in breast carcinomas .,sustaining proliferative signaling,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[]
622,23922328_s2,"However , there is still the need to understand , at a more global level , the network of events involved both in terms of cause and consequence .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
623,23928665_s4,DESIGN The expression of the S100A11 gene in PTC was investigated in several gene expression data sets .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
624,12536237_s5,This impairment was not related to the presence of detectable EBV DNA in the plasma .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
625,23383661_s0,"The effects of genomic changes in hepatitis B virus ( HBV ) on the occurrence of hepatocellular carcinoma ( HCC ) are still unclear , especially in relation to the genotype of HBV .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
626,21129360_s0,"Tobacco-induced oxidative stress leads to chronic inflammation and is implicated in the development of many human epithelial cancers , including head and neck cancer .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
627,23266941_s6,"Similarly , IGF-1 did not correlate with clinical stage of the disease nor the other angiogenic factors , which also correlated with each other ( p &lt ; 0.001 ) .",inducing angiogenesis,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[]
628,23244773_s3,"RESULTS : ( 1 ) The radiosensitivity exhibited differently in SKOV3 and SKVCR cells ( SKOV3 : D0=3.37 , SKVCR : D0= 4.18 ) ; compared with SKOV3 the constitutive expression of MAPLC3 in SKVCR was higher , but no change of Caspase-3 and cleaved Caspase-3 .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
629,20237987_s17,She is alive without any additional findings 12 months after surgery .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
630,22629318_s6,"The PS in irradiated hFOB cells were characterized by significant inhibition of clonogenicity , activation of senescence biomarker SA-β-gal , and the senescence-associated cytokine secretory phenotype ( SASP ) after 4 or 8 Gy irradiation .",enabling replicative immortality,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[]
631,22843550_s8,Experimental results indicate that TNFAIP3 may act as a tumor suppressor in CRC .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
632,22159410_s1,The proliferation of cells was detected with methyl thiazolyl tetrazolium ( MTT ) assay and apoptosis was examined by flow cytometry .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
633,22384233_s11,CONCLUSIONS/SIGNIFICANCE FTY720 suppressed liver tumor metastasis after liver resection marred by hepatic I/R injury in a rat liver tumor model by attenuating hepatic I/R injury and reducing circulating EPCs .,activating invasion and metastasis,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
634,22389673_s5,The functional significance of sub-lethal doses of radiation in enhancing tumor cell susceptibility to DR-induced apoptosis was determined by in vitro functional sensitivity assays .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
635,1444225_s7,The results indicate that not only the collateral sensitivity in classical MDR but also the cytotoxic actions of cyclosporins per se on tumor cells alone are independent of immunosuppressive activity .,avoiding immune destruction,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[]
636,21152298_s6,The results showed that the proliferation and adhesion in vitro were significantly inhibited by treatment of RMG-I-H cells with LeY mAb .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
637,20450762_s18,Electron microscopy revealed abundant rough endoplasmic reticulum and dense body formation in the cytoplasm .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
638,20190402_s1,Here we performed a study to determine whether GNA possesses anticancer effect and find its potential mechanisms .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
639,23232401_s6,"In contrast , mtErbB2 enhanced cellular glycolysis .",cellular energetics,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],[]
640,22945332_s2,This invariable consequence of TCS recapitulates the clinical treatment experience of patients with advanced cancer .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
641,23254306_s15,Our study thus provides quantitative assessments for the previously published qualitative findings on senescence and highlights new avenues for bringing forward senescence bar .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
642,23091717_s4,"Gene expression of angiogenesis markers integrin Î±(V) , integrin Î²(3) , and VEGF-A were analyzed using QPCR and correlated to the tracer uptake in the tumors ( %ID/g ) .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
643,23251664_s2,We explored the therapeutic possibilities by characterizing the in vitro biological activity of anti-HB-EGF monoclonal antibody Y-142 .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
644,19802014_s8,These results suggest a new role of this secreted hsc70 chaperone in cell proliferation that might account for the higher tumor growth of cancer cells overexpressing cath D .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
645,20208355_s8,"Taking all this together , it can be concluded that Fan is an effective anti-proliferative agent that modulates cell growth regulators in prostate cancer cells .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
646,22328083_s9,"Our results indicate that miR-22 is induced by 1,25(OH)(2)D(3) in human colon cancer cells and it may contribute to its antitumour action against this neoplasia .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
647,22534171_s11,Similar results were found with ovarian cancer cells SKOV-3 and OVCAR-3 .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
648,23168911_s7,"Finally , we demonstrated the involvement of PPARÎ³ in DHEA- and EPEA-induced autophagy by using siRNA technology and a selective inhibitor .",resisting cell death,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[]
649,22384233_s8,Our results showed that intrahepatic and lung metastases were significantly inhibited together with less tumor angiogenesis by FTY720 treatment .,"activating invasion and metastasis,inducing angiogenesis",[1. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[]
650,20593709_s9,"Significant differences ( p value &lt ; 0.0001 ) emerged in terms of : the median size of the tumors at surgery ( 8.5 cm in Varna , SD + 4.04 vs. 4.4 cm in Bari , SD _ 2.02 ) ; T-stage of the tumor ( Varna T T2-30% , T3-22% , T4-15% vs. Bari T1-64% , T2-12% , T3-24% , T4-0% ) ; N-positive disese ( 24% vs. 2% ) ; distant metastases ( 20% vs. 2% ) and presence of necrosis in the renal masses ( 37% vs. 19% ) .",resisting cell death,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[]
651,23278137_s8,Arecoline was found to elevate MGMT expression in a dose- and time-dependent manner .,genomic instability and mutation,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[]
652,1429875_s2,"Confluent cells induced to differentiate by treatment with insulin , dexamethasone , and isobutylmethylxanthine initially exhibited an increased proliferative response compared with cells given serum alone .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
653,20223135_s1,"MATERIALS AND METHODS A retrospective , analytical study was conducted of surgical specimens from 139 patients with localized renal cell carcinoma who underwent nephrectomy from 1993 to 2005 .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
654,20107607_s6,"Notably , BRIT1(-/-) mice were infertile and meiotic homologous recombination was impaired .",genomic instability and mutation,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[]
655,19913046_s7,"Our results suggest that ginsan effectively prevent liver injury , mainly through downregulation of oxidative stress and inflammatory response .",tumor promoting inflammation,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[]
656,20208138_s7,CONCLUSION Sensitivity of thymic T-ALLs to PP1 clearly underlines the impact of pTalpha mediated proliferation in this leukemic sub-type .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
657,21166739_s8,Blockade of autophagy with 3-MA enhanced cytotoxicity of radiotherapy in human esophageal squamous carcinoma cells .,resisting cell death,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[]
658,22328083_s8,"In 39 out of 50 ( 78% ) human colon cancer patients , miR-22 expression was found lower in the tumour than in the matched normal tissue and correlated directly with that of VDR .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
659,23180966_s3,All patients underwent radical thoracic surgery of primary tumor ( lobectomy or pneumonectomy ) and regional lymph node dissection. γ-H2AX expression was assessed by standard immunohistochemistry .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
660,12814188_s5,"These cells showed a marked decrease of telomerase activity , growth rate and smooth muscle alpha-actin expressing myofibroblasts after the 32nd passage .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
661,21921941_s4,"OSED combines DAO with 3-bromopyruvate ( 3BP ) , a hexokinase II ( HK II ) inhibitor that interferes with Warburg effect , a metabolic alteration of most tumor cells that is characterized by enhanced aerobic glycolysis .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
662,22719059_s6,Gene Set Enrichment Analysis revealed that DHT- but not MPA-regulated genes were associated with estrogen-responsive transcriptomes from MCF-7 cells and the Wnt signaling pathway .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
663,20119958_s2,"The results clearly show that the comet tail is formed by extended DNA loops : the loop extension , being reversible when the DNA torsional constraint remains in the loops , is favored when the constraint is relaxed .",genomic instability and mutation,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[]
664,20336315_s10,CONCLUSIONS Use of RNA interfering ( RNAi ) targeting PKM2 significantly inhibited tumor growth when combined with cisplatin in a human A549 lung cancer xenograft model .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
665,21178304_s1,"Accordingly , little is known about the repair pathways used by archaeal cells at high temperature .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
666,12181065_s2,"To examine the pathological role of HOX11 in tumorigenesis , we constitutively expressed HOX11 cDNA in J2E murine erythroleukaemic cells , which are capable of terminal differentiation .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
667,23229497_s4,Glyceollins inhibited vascular endothelial growth factor ( VEGF ) or basic fibroblast growth factor ( bFGF ) induced in vitro angiogenic activity .,inducing angiogenesis,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[]
668,22802136_s2,Glioblastoma multiforme ( GBM ) is a highly vascular tumor and this enhances its aggressiveness .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
669,11773160_s8,"In addition , ZD1839 inhibited MAPK activation ( P &lt;.001 ) and reduced keratinocyte proliferation index ( P &lt;.001 ) .",sustaining proliferative signaling,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[]
670,20876800_s4,"In contrast , DNA damage-induced p53 activation was PKCÎ´ independent and was not metabolically sensitive .",genomic instability and mutation,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[]
671,20200432_s2,"Plasma tumor necrosis factor-alpha ( TNF-alpha ) , interleukin-6 , and F2-isoprostane concentrations were measured using ELISAs , and cystine ( CySS ) was measured using high-performance liquid chromatography .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
672,24366173_s0,Our previous study demonstrated that 5-aminolevulinic acid ( ALA ) administered to mice stimulates oxidative phosphorylation by upregulation of the mitochondrial respiratory chain complex IV enzyme cytochrome c oxidase ( COX ) .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
673,20205737_s10,Subjects fed 2 mg astaxanthin had a higher tuberculin response than unsupplemented subjects .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
674,1280402_s3,The response rate ( CR+PR ) was 71.4% according to the WHO criteria .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
675,23168260_s0,Senescence is a cellular response preventing tumorigenesis .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
676,23226335_s1,"The intrinsic events that confer malignant properties on osteosarcoma cells have remained unclear , however .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
677,20145304_s4,Significant DNA damage immediately after exposure to sevoflurane was observed in leukocytes .,genomic instability and mutation,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[]
678,22442157_s1,"In this study , we proposed that the CCK-BR drives growth of pancreatic cancer ; hence , interruption of CCK-BR activity could potentially be an ideal target for cancer therapeutics .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
679,12481036_s7,"The ability of the transcription factors p53 , nuclear factor kappaB , and activator protein 1 ( AP1 ) to bind to consensus DNA sequences was decreased markedly with zinc deficiency , as assayed by electrophoretic mobility-shift assays .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
680,21541970_s0,BACKGROUND Prostate cancer ( PCa ) progression is often associated with transactivation of the androgen receptor ( AR ) by endogenous hormones/growth factors .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
681,22895557_s9,"These results demonstrate that miRNAs ( miR-124 , miR-137 and miR-340 ) impair colorectal cancer growth by counteracting the Warburg effect due to regulating alternative splicing of the PKM gene .",cellular energetics,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],[]
682,20463594_s5,"Immunohistochemistry was carried out in SCC for CD3 , CD4 , CD8 , and FOXP3 expression .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
683,20593709_s12,"Conclusions : These numbers demonstrate more advantageous tumour features at the Italian clinic in terms of organ-sparing surgical options ( open and laparoscopic ) , whereas in the Bulgarian clinic the tumour features pose certain limitations to the application of modern surgical techniques .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
